Query.Sequence,Reference.Sequence,ANI.match,Aligned.orthologous.sequences,Total.sequence.fragments
46_bin.59,11_bin.53,76.0194,55,1208
46_bin.59,21_bin.10,75.8574,71,1208
46_bin.59,21_bin.47,75.4421,50,1208
46_bin.59,22_bin.14,75.415,54,1208
46_bin.59,23_bin.50,75.7902,53,1208
46_bin.59,24_bin.42,74.9891,50,1208
46_bin.59,24_bin.63,75.4378,55,1208
46_bin.59,24_bin.64,76.3228,73,1208
46_bin.59,26_bin.35,99.7517,1101,1208
46_bin.59,26_bin.9,75.2579,56,1208
46_bin.59,27_bin.15,75.4237,56,1208
46_bin.59,28_bin.46,76.2567,75,1208
46_bin.59,28_bin.47,75.4001,55,1208
46_bin.59,29_bin.10,99.7529,1088,1208
46_bin.59,29_bin.22,75.1254,72,1208
46_bin.59,29_bin.35,75.3788,57,1208
46_bin.59,29_bin.53,75.7594,69,1208
46_bin.59,31_bin.18,76.2214,76,1208
46_bin.59,31_bin.4,75.4617,54,1208
46_bin.59,32_bin.53,75.3935,56,1208
46_bin.59,34_bin.2,76.5018,79,1208
46_bin.59,34_bin.7,99.4973,992,1208
46_bin.59,36_bin.22,76.1971,58,1208
46_bin.59,36_bin.32,99.4786,990,1208
46_bin.59,36_bin.39,75.4054,52,1208
46_bin.59,37_bin.57,75.3715,54,1208
46_bin.59,38_bin.9,75.2561,51,1208
46_bin.59,39_bin.46,75.8791,68,1208
46_bin.59,41_bin.32,75.3309,51,1208
46_bin.59,41_bin.35,75.9579,69,1208
46_bin.59,41_bin.37,99.7429,1120,1208
46_bin.59,41_bin.38,78.2602,210,1208
46_bin.59,41_bin.76,75.7819,55,1208
46_bin.59,42_bin.21,75.2866,55,1208
46_bin.59,42_bin.6,76.2242,73,1208
46_bin.59,43_bin.28,99.4549,970,1208
46_bin.59,43_bin.34,75.8579,73,1208
46_bin.59,43_bin.39,75.7558,52,1208
46_bin.59,43_bin.59,75.3089,56,1208
46_bin.59,44_bin.27,99.6315,1057,1208
46_bin.59,44_bin.41,76.0182,68,1208
46_bin.59,46_bin.56,75.8218,58,1208
46_bin.59,46_bin.59,100,1203,1208
46_bin.59,47_bin.61,76.2862,76,1208
46_bin.59,47_bin.64,99.3937,909,1208
46_bin.59,48_bin.50,75.4499,51,1208
46_bin.59,48_bin.65,75.9829,65,1208
46_bin.59,49_bin.68,99.7185,1075,1208
46_bin.59,49_bin.94,75.8906,61,1208
46_bin.59,50_bin.1,75.6997,50,1208
46_bin.73,11_bin.53,76.4525,136,1000
46_bin.73,21_bin.10,76.8057,180,1000
46_bin.73,21_bin.47,78.6435,448,1000
46_bin.73,22_bin.14,78.7479,456,1000
46_bin.73,22_bin.5,76.2279,120,1000
46_bin.73,23_bin.50,78.7404,452,1000
46_bin.73,24_bin.42,98.6258,752,1000
46_bin.73,24_bin.63,78.6973,458,1000
46_bin.73,24_bin.64,76.5428,167,1000
46_bin.73,25_bin.7,75.5535,67,1000
46_bin.73,26_bin.9,78.7871,449,1000
46_bin.73,27_bin.15,78.7537,473,1000
46_bin.73,28_bin.46,76.5641,165,1000
46_bin.73,28_bin.47,78.8069,453,1000
46_bin.73,29_bin.10,75.0425,53,1000
46_bin.73,29_bin.22,99.2682,892,1000
46_bin.73,29_bin.35,78.7165,459,1000
46_bin.73,29_bin.53,76.4832,170,1000
46_bin.73,31_bin.18,76.5728,163,1000
46_bin.73,31_bin.4,78.7269,453,1000
46_bin.73,32_bin.53,78.736,455,1000
46_bin.73,34_bin.29,78.8094,447,1000
46_bin.73,34_bin.2,76.5434,177,1000
46_bin.73,36_bin.22,76.283,131,1000
46_bin.73,36_bin.39,78.7736,447,1000
46_bin.73,37_bin.57,78.8336,442,1000
46_bin.73,38_bin.9,78.8508,439,1000
46_bin.73,39_bin.35,78.8161,444,1000
46_bin.73,39_bin.46,76.4576,170,1000
46_bin.73,40_bin.5,75.2653,51,1000
46_bin.73,41_bin.32,78.8029,450,1000
46_bin.73,41_bin.35,76.5818,163,1000
46_bin.73,41_bin.38,75.2912,50,1000
46_bin.73,41_bin.76,75.7371,136,1000
46_bin.73,42_bin.21,78.7209,445,1000
46_bin.73,42_bin.6,76.4065,171,1000
46_bin.73,43_bin.34,76.5154,171,1000
46_bin.73,43_bin.39,76.61,162,1000
46_bin.73,43_bin.59,78.7435,444,1000
46_bin.73,44_bin.41,77.2217,164,1000
46_bin.73,44_bin.50,78.8151,439,1000
46_bin.73,45_bin.16,75.5592,64,1000
46_bin.73,46_bin.21,78.6402,461,1000
46_bin.73,46_bin.56,76.0527,156,1000
46_bin.73,46_bin.73,100,978,1000
46_bin.73,47_bin.13,98.7062,735,1000
46_bin.73,47_bin.30,78.7618,380,1000
46_bin.73,47_bin.61,76.4,179,1000
46_bin.73,48_bin.50,78.8408,435,1000
46_bin.73,48_bin.65,76.466,172,1000
46_bin.73,49_bin.10,78.7892,442,1000
46_bin.73,49_bin.94,76.1678,160,1000
46_bin.73,50_bin.1,75.5039,67,1000
47_bin.13,11_bin.53,76.6218,120,971
47_bin.13,21_bin.10,76.865,178,971
47_bin.13,21_bin.47,78.7995,467,971
47_bin.13,22_bin.14,78.7595,459,971
47_bin.13,22_bin.5,76.3641,117,971
47_bin.13,23_bin.50,78.8331,465,971
47_bin.13,24_bin.42,98.524,733,971
47_bin.13,24_bin.63,78.7817,474,971
47_bin.13,24_bin.64,76.5349,168,971
47_bin.13,25_bin.7,75.6427,60,971
47_bin.13,26_bin.9,78.713,465,971
47_bin.13,27_bin.15,78.8303,477,971
47_bin.13,28_bin.46,76.8392,172,971
47_bin.13,28_bin.47,78.7657,468,971
47_bin.13,29_bin.22,99.12,880,971
47_bin.13,29_bin.35,78.8057,468,971
47_bin.13,29_bin.53,76.4293,162,971
47_bin.13,31_bin.18,76.5801,161,971
47_bin.13,31_bin.4,78.8481,465,971
47_bin.13,32_bin.53,78.8029,462,971
47_bin.13,34_bin.29,78.7981,455,971
47_bin.13,34_bin.2,76.5806,170,971
47_bin.13,36_bin.22,76.7116,128,971
47_bin.13,36_bin.39,78.8042,472,971
47_bin.13,37_bin.57,78.8929,457,971
47_bin.13,38_bin.9,78.7346,470,971
47_bin.13,39_bin.35,78.7935,465,971
47_bin.13,39_bin.46,76.5366,165,971
47_bin.13,40_bin.5,75.5583,50,971
47_bin.13,41_bin.32,78.8174,459,971
47_bin.13,41_bin.35,76.4796,158,971
47_bin.13,41_bin.38,75.4511,60,971
47_bin.13,41_bin.76,75.7675,135,971
47_bin.13,42_bin.21,78.7545,460,971
47_bin.13,42_bin.6,76.5214,168,971
47_bin.13,43_bin.34,76.4416,167,971
47_bin.13,43_bin.39,76.5628,154,971
47_bin.13,43_bin.59,78.7682,468,971
47_bin.13,44_bin.41,77.1807,155,971
47_bin.13,44_bin.50,78.8686,458,971
47_bin.13,45_bin.16,75.719,62,971
47_bin.13,46_bin.21,78.7699,465,971
47_bin.13,46_bin.56,76.2484,144,971
47_bin.13,46_bin.73,98.6338,748,971
47_bin.13,47_bin.13,99.9999,957,971
47_bin.13,47_bin.30,78.8599,383,971
47_bin.13,47_bin.61,76.5854,165,971
47_bin.13,48_bin.50,78.8687,450,971
47_bin.13,48_bin.65,76.3638,163,971
47_bin.13,49_bin.10,78.872,450,971
47_bin.13,49_bin.94,76.0127,157,971
47_bin.13,50_bin.1,75.6078,67,971
47_bin.30,11_bin.53,78.1666,182,1023
47_bin.30,21_bin.10,82.7319,267,1023
47_bin.30,21_bin.47,99.2657,890,1023
47_bin.30,22_bin.14,99.1981,924,1023
47_bin.30,22_bin.5,76.4138,139,1023
47_bin.30,23_bin.50,99.201,921,1023
47_bin.30,24_bin.42,78.7377,382,1023
47_bin.30,24_bin.63,99.2141,927,1023
47_bin.30,24_bin.64,78.0547,223,1023
47_bin.30,25_bin.7,75.6436,90,1023
47_bin.30,26_bin.35,75.4322,62,1023
47_bin.30,26_bin.9,99.3524,923,1023
47_bin.30,27_bin.15,99.3539,954,1023
47_bin.30,28_bin.46,76.4782,207,1023
47_bin.30,28_bin.47,99.3585,932,1023
47_bin.30,29_bin.10,75.5028,57,1023
47_bin.30,29_bin.22,80.5853,511,1023
47_bin.30,29_bin.35,99.4275,939,1023
47_bin.30,29_bin.53,76.821,202,1023
47_bin.30,31_bin.18,76.3848,209,1023
47_bin.30,31_bin.4,99.382,944,1023
47_bin.30,32_bin.53,99.3055,925,1023
47_bin.30,34_bin.29,99.3282,930,1023
47_bin.30,34_bin.2,77.5117,231,1023
47_bin.30,34_bin.7,75.5147,59,1023
47_bin.30,36_bin.22,76.1836,165,1023
47_bin.30,36_bin.39,99.4093,932,1023
47_bin.30,37_bin.57,99.3824,924,1023
47_bin.30,38_bin.9,99.4667,942,1023
47_bin.30,39_bin.35,99.3645,940,1023
47_bin.30,39_bin.46,76.2404,208,1023
47_bin.30,40_bin.5,75.4224,81,1023
47_bin.30,41_bin.32,99.3841,952,1023
47_bin.30,41_bin.35,76.3788,213,1023
47_bin.30,41_bin.37,75.5078,59,1023
47_bin.30,41_bin.38,75.8916,70,1023
47_bin.30,41_bin.76,76.0063,155,1023
47_bin.30,42_bin.21,99.46,949,1023
47_bin.30,42_bin.6,76.3651,207,1023
47_bin.30,43_bin.34,76.2581,209,1023
47_bin.30,43_bin.39,76.1483,169,1023
47_bin.30,43_bin.59,99.4236,937,1023
47_bin.30,44_bin.27,75.563,56,1023
47_bin.30,44_bin.41,76.4584,181,1023
47_bin.30,44_bin.50,99.4165,930,1023
47_bin.30,45_bin.16,75.5658,100,1023
47_bin.30,46_bin.21,99.4133,940,1023
47_bin.30,46_bin.56,76.1147,162,1023
47_bin.30,46_bin.73,78.7682,391,1023
47_bin.30,47_bin.13,78.8427,399,1023
47_bin.30,47_bin.30,99.9998,998,1023
47_bin.30,47_bin.61,76.3581,206,1023
47_bin.30,48_bin.50,99.3803,934,1023
47_bin.30,48_bin.65,76.2496,208,1023
47_bin.30,49_bin.10,99.32,934,1023
47_bin.30,49_bin.68,75.5033,59,1023
47_bin.30,49_bin.94,76.2412,173,1023
47_bin.30,50_bin.1,75.6113,95,1023
47_bin.61,11_bin.53,99.215,772,1162
47_bin.61,21_bin.10,99.6422,1020,1162
47_bin.61,21_bin.47,76.8476,248,1162
47_bin.61,22_bin.14,76.5977,253,1162
47_bin.61,22_bin.5,98.8469,639,1162
47_bin.61,23_bin.50,76.5429,256,1162
47_bin.61,24_bin.42,76.4643,178,1162
47_bin.61,24_bin.63,76.5834,258,1162
47_bin.61,24_bin.64,99.7156,1040,1162
47_bin.61,25_bin.7,75.5069,60,1162
47_bin.61,26_bin.35,75.9112,79,1162
47_bin.61,26_bin.9,76.4924,253,1162
47_bin.61,27_bin.15,76.5011,260,1162
47_bin.61,28_bin.46,99.6948,1062,1162
47_bin.61,28_bin.47,76.4853,256,1162
47_bin.61,29_bin.10,75.9068,83,1162
47_bin.61,29_bin.22,76.4851,244,1162
47_bin.61,29_bin.35,76.4512,255,1162
47_bin.61,29_bin.53,99.6791,1028,1162
47_bin.61,31_bin.18,99.6691,1027,1162
47_bin.61,31_bin.4,76.5279,251,1162
47_bin.61,32_bin.53,76.59,253,1162
47_bin.61,34_bin.28,76.6692,86,1162
47_bin.61,34_bin.29,76.3955,245,1162
47_bin.61,34_bin.2,99.7236,1052,1162
47_bin.61,34_bin.7,77.1095,78,1162
47_bin.61,36_bin.22,99.1795,782,1162
47_bin.61,36_bin.32,78.762,73,1162
47_bin.61,36_bin.39,76.6036,256,1162
47_bin.61,37_bin.57,76.5066,247,1162
47_bin.61,38_bin.9,76.3975,240,1162
47_bin.61,39_bin.35,76.4431,246,1162
47_bin.61,39_bin.46,99.6427,998,1162
47_bin.61,40_bin.5,75.4713,56,1162
47_bin.61,41_bin.32,76.3686,249,1162
47_bin.61,41_bin.35,99.7649,1054,1162
47_bin.61,41_bin.37,76.3082,82,1162
47_bin.61,41_bin.38,76.063,93,1162
47_bin.61,41_bin.76,78.2591,305,1162
47_bin.61,42_bin.21,76.4002,244,1162
47_bin.61,42_bin.6,99.7523,1092,1162
47_bin.61,43_bin.28,75.8346,73,1162
47_bin.61,43_bin.34,99.825,1096,1162
47_bin.61,43_bin.39,78.4104,342,1162
47_bin.61,43_bin.59,76.4017,249,1162
47_bin.61,44_bin.27,76.3228,79,1162
47_bin.61,44_bin.41,99.3632,853,1162
47_bin.61,44_bin.50,76.3524,248,1162
47_bin.61,45_bin.16,75.3339,72,1162
47_bin.61,46_bin.21,76.405,255,1162
47_bin.61,46_bin.56,79.7696,317,1162
47_bin.61,46_bin.59,76.2015,74,1162
47_bin.61,46_bin.73,76.4315,178,1162
47_bin.61,47_bin.13,76.5328,180,1162
47_bin.61,47_bin.30,76.2568,224,1162
47_bin.61,47_bin.61,100,1153,1162
47_bin.61,47_bin.64,75.8905,69,1162
47_bin.61,48_bin.50,76.4904,242,1162
47_bin.61,48_bin.65,99.7715,1067,1162
47_bin.61,49_bin.10,76.4212,244,1162
47_bin.61,49_bin.68,75.9782,71,1162
47_bin.61,49_bin.94,78.5836,338,1162
47_bin.61,50_bin.1,75.3255,69,1162
47_bin.64,21_bin.10,75.576,67,1050
47_bin.64,24_bin.64,75.7287,73,1050
47_bin.64,26_bin.35,99.595,951,1050
47_bin.64,28_bin.46,75.7775,70,1050
47_bin.64,29_bin.10,99.5393,933,1050
47_bin.64,29_bin.22,75.0847,50,1050
47_bin.64,29_bin.53,75.6626,63,1050
47_bin.64,31_bin.18,75.6908,74,1050
47_bin.64,34_bin.2,75.6976,73,1050
47_bin.64,34_bin.7,99.3575,854,1050
47_bin.64,36_bin.22,75.5733,57,1050
47_bin.64,36_bin.32,99.4274,849,1050
47_bin.64,39_bin.46,75.6597,69,1050
47_bin.64,41_bin.35,75.7046,68,1050
47_bin.64,41_bin.37,99.6416,935,1050
47_bin.64,41_bin.38,78.3023,185,1050
47_bin.64,42_bin.6,75.7615,69,1050
47_bin.64,43_bin.28,99.2606,853,1050
47_bin.64,43_bin.34,75.6575,68,1050
47_bin.64,44_bin.27,99.4331,917,1050
47_bin.64,44_bin.41,75.8081,63,1050
47_bin.64,46_bin.59,99.4668,920,1050
47_bin.64,47_bin.61,75.8241,71,1050
47_bin.64,47_bin.64,100,1031,1050
47_bin.64,48_bin.65,75.782,67,1050
47_bin.64,49_bin.68,99.5111,920,1050
48_bin.50,11_bin.53,77.9507,218,1237
48_bin.50,21_bin.10,82.0788,308,1237
48_bin.50,21_bin.47,99.6316,1086,1237
48_bin.50,22_bin.14,99.5325,1113,1237
48_bin.50,22_bin.5,76.5019,169,1237
48_bin.50,23_bin.50,99.5452,1097,1237
48_bin.50,24_bin.42,78.9109,443,1237
48_bin.50,24_bin.63,99.5436,1115,1237
48_bin.50,24_bin.64,77.8446,274,1237
48_bin.50,25_bin.7,75.8143,97,1237
48_bin.50,26_bin.35,75.4716,68,1237
48_bin.50,26_bin.9,99.6566,1131,1237
48_bin.50,27_bin.15,99.718,1155,1237
48_bin.50,28_bin.46,76.5766,261,1237
48_bin.50,28_bin.47,99.6516,1133,1237
48_bin.50,29_bin.10,75.4869,67,1237
48_bin.50,29_bin.22,80.4575,609,1237
48_bin.50,29_bin.35,99.6574,1156,1237
48_bin.50,29_bin.53,76.7952,255,1237
48_bin.50,31_bin.18,76.4763,261,1237
48_bin.50,31_bin.4,99.6949,1142,1237
48_bin.50,32_bin.53,99.6065,1121,1237
48_bin.50,34_bin.29,99.6535,1126,1237
48_bin.50,34_bin.2,77.5289,282,1237
48_bin.50,34_bin.7,75.4493,67,1237
48_bin.50,36_bin.22,76.2963,194,1237
48_bin.50,36_bin.32,75.4145,58,1237
48_bin.50,36_bin.39,99.6424,1133,1237
48_bin.50,37_bin.57,99.6588,1111,1237
48_bin.50,38_bin.9,99.7021,1146,1237
48_bin.50,39_bin.35,99.6522,1133,1237
48_bin.50,39_bin.46,76.398,249,1237
48_bin.50,40_bin.5,75.7739,75,1237
48_bin.50,41_bin.32,99.6386,1146,1237
48_bin.50,41_bin.35,76.5533,255,1237
48_bin.50,41_bin.37,75.5205,64,1237
48_bin.50,41_bin.38,75.8695,81,1237
48_bin.50,41_bin.76,76.2717,160,1237
48_bin.50,42_bin.21,99.6451,1142,1237
48_bin.50,42_bin.6,76.5705,249,1237
48_bin.50,43_bin.28,75.4957,53,1237
48_bin.50,43_bin.34,76.4346,254,1237
48_bin.50,43_bin.39,76.2539,188,1237
48_bin.50,43_bin.59,99.6523,1148,1237
48_bin.50,44_bin.27,75.4655,66,1237
48_bin.50,44_bin.41,76.5305,219,1237
48_bin.50,44_bin.50,99.7028,1127,1237
48_bin.50,45_bin.16,75.8357,102,1237
48_bin.50,46_bin.21,99.7121,1137,1237
48_bin.50,46_bin.56,76.1055,178,1237
48_bin.50,46_bin.59,75.4457,62,1237
48_bin.50,46_bin.73,78.8088,457,1237
48_bin.50,47_bin.13,78.9213,473,1237
48_bin.50,47_bin.30,99.0998,928,1237
48_bin.50,47_bin.61,76.4397,256,1237
48_bin.50,47_bin.64,75.4576,57,1237
48_bin.50,48_bin.50,100,1233,1237
48_bin.50,48_bin.65,76.4187,248,1237
48_bin.50,49_bin.10,99.6247,1119,1237
48_bin.50,49_bin.68,75.4029,60,1237
48_bin.50,49_bin.94,76.2828,187,1237
48_bin.50,50_bin.1,75.6684,94,1237
48_bin.65,11_bin.53,99.1609,766,1126
48_bin.65,21_bin.10,99.6546,1021,1126
48_bin.65,21_bin.47,76.6871,246,1126
48_bin.65,22_bin.14,76.4814,254,1126
48_bin.65,22_bin.5,98.8303,640,1126
48_bin.65,23_bin.50,76.6222,253,1126
48_bin.65,24_bin.42,76.442,179,1126
48_bin.65,24_bin.63,76.5565,251,1126
48_bin.65,24_bin.64,99.6783,1028,1126
48_bin.65,25_bin.7,75.4931,56,1126
48_bin.65,26_bin.35,76.0121,69,1126
48_bin.65,26_bin.9,76.5682,251,1126
48_bin.65,27_bin.15,76.4579,262,1126
48_bin.65,28_bin.46,99.6768,1047,1126
48_bin.65,28_bin.47,76.4599,255,1126
48_bin.65,29_bin.10,76.1367,65,1126
48_bin.65,29_bin.22,76.5813,238,1126
48_bin.65,29_bin.35,76.4331,254,1126
48_bin.65,29_bin.53,99.6851,1007,1126
48_bin.65,31_bin.18,99.649,1023,1126
48_bin.65,31_bin.4,76.494,249,1126
48_bin.65,32_bin.53,76.4334,248,1126
48_bin.65,34_bin.28,76.5055,91,1126
48_bin.65,34_bin.29,76.4997,243,1126
48_bin.65,34_bin.2,99.771,1044,1126
48_bin.65,34_bin.7,76.1523,61,1126
48_bin.65,36_bin.22,99.2807,773,1126
48_bin.65,36_bin.32,78.7009,66,1126
48_bin.65,36_bin.39,76.469,250,1126
48_bin.65,37_bin.57,76.482,242,1126
48_bin.65,38_bin.9,76.4873,241,1126
48_bin.65,39_bin.35,76.4673,249,1126
48_bin.65,39_bin.46,99.5901,1002,1126
48_bin.65,40_bin.5,75.1841,54,1126
48_bin.65,41_bin.32,76.3829,249,1126
48_bin.65,41_bin.35,99.7505,1047,1126
48_bin.65,41_bin.37,76.2177,66,1126
48_bin.65,41_bin.38,75.7786,80,1126
48_bin.65,41_bin.76,78.1439,304,1126
48_bin.65,42_bin.21,76.3721,245,1126
48_bin.65,42_bin.6,99.736,1067,1126
48_bin.65,43_bin.28,76.0611,60,1126
48_bin.65,43_bin.34,99.8127,1071,1126
48_bin.65,43_bin.39,78.4203,340,1126
48_bin.65,43_bin.59,76.3874,249,1126
48_bin.65,44_bin.27,76.1555,64,1126
48_bin.65,44_bin.41,99.3866,839,1126
48_bin.65,44_bin.50,76.4949,240,1126
48_bin.65,45_bin.16,75.2587,60,1126
48_bin.65,46_bin.21,76.4854,250,1126
48_bin.65,46_bin.56,79.6555,314,1126
48_bin.65,46_bin.59,76.0734,62,1126
48_bin.65,46_bin.73,76.5471,187,1126
48_bin.65,47_bin.13,76.5949,175,1126
48_bin.65,47_bin.30,76.2872,218,1126
48_bin.65,47_bin.61,99.8292,1063,1126
48_bin.65,47_bin.64,75.7627,57,1126
48_bin.65,48_bin.50,76.3875,246,1126
48_bin.65,48_bin.65,100,1113,1126
48_bin.65,49_bin.10,76.4581,238,1126
48_bin.65,49_bin.68,76.205,59,1126
48_bin.65,49_bin.94,78.4178,341,1126
48_bin.65,50_bin.1,75.3595,65,1126
49_bin.10,11_bin.53,76.3536,195,1235
49_bin.10,21_bin.10,81.3276,297,1235
49_bin.10,21_bin.47,99.7114,1106,1235
49_bin.10,22_bin.14,99.6162,1137,1235
49_bin.10,22_bin.5,76.2961,164,1235
49_bin.10,23_bin.50,99.6005,1109,1235
49_bin.10,24_bin.42,79.0361,444,1235
49_bin.10,24_bin.63,99.6381,1128,1235
49_bin.10,24_bin.64,76.5545,245,1235
49_bin.10,25_bin.7,75.6033,97,1235
49_bin.10,26_bin.35,75.4329,60,1235
49_bin.10,26_bin.9,99.6644,1143,1235
49_bin.10,27_bin.15,99.7306,1196,1235
49_bin.10,28_bin.46,76.5304,251,1235
49_bin.10,28_bin.47,99.7218,1152,1235
49_bin.10,29_bin.10,75.4761,55,1235
49_bin.10,29_bin.22,80.2988,617,1235
49_bin.10,29_bin.35,99.7454,1156,1235
49_bin.10,29_bin.53,76.8355,244,1235
49_bin.10,31_bin.18,76.5464,255,1235
49_bin.10,31_bin.4,99.7407,1167,1235
49_bin.10,32_bin.53,99.7221,1133,1235
49_bin.10,34_bin.29,99.764,1145,1235
49_bin.10,34_bin.2,77.7372,271,1235
49_bin.10,34_bin.7,75.5319,60,1235
49_bin.10,36_bin.22,76.3304,190,1235
49_bin.10,36_bin.39,99.7207,1147,1235
49_bin.10,37_bin.57,99.7092,1141,1235
49_bin.10,38_bin.9,99.7587,1144,1235
49_bin.10,39_bin.35,99.7047,1141,1235
49_bin.10,39_bin.46,76.5098,243,1235
49_bin.10,40_bin.5,75.4379,87,1235
49_bin.10,41_bin.32,99.7497,1144,1235
49_bin.10,41_bin.35,76.6201,240,1235
49_bin.10,41_bin.37,75.5065,58,1235
49_bin.10,41_bin.38,75.7929,75,1235
49_bin.10,41_bin.76,76.1274,172,1235
49_bin.10,42_bin.21,99.7322,1134,1235
49_bin.10,42_bin.6,76.4432,247,1235
49_bin.10,43_bin.34,76.4053,247,1235
49_bin.10,43_bin.39,76.2094,186,1235
49_bin.10,43_bin.59,99.7562,1144,1235
49_bin.10,44_bin.27,75.3754,60,1235
49_bin.10,44_bin.41,76.5509,217,1235
49_bin.10,44_bin.50,99.7318,1118,1235
49_bin.10,45_bin.16,75.7013,100,1235
49_bin.10,46_bin.21,99.7298,1149,1235
49_bin.10,46_bin.56,76.1772,175,1235
49_bin.10,46_bin.59,75.3374,51,1235
49_bin.10,46_bin.73,78.6274,472,1235
49_bin.10,47_bin.13,78.8334,480,1235
49_bin.10,47_bin.30,99.1099,916,1235
49_bin.10,47_bin.61,76.5238,250,1235
49_bin.10,48_bin.50,99.633,1121,1235
49_bin.10,48_bin.65,76.4141,238,1235
49_bin.10,49_bin.10,100,1219,1235
49_bin.10,49_bin.68,75.4133,54,1235
49_bin.10,49_bin.94,76.3174,192,1235
49_bin.10,50_bin.1,75.7181,97,1235
49_bin.68,11_bin.53,76.0893,59,1205
49_bin.68,21_bin.10,75.9911,72,1205
49_bin.68,23_bin.50,75.788,52,1205
49_bin.68,24_bin.63,75.5012,52,1205
49_bin.68,24_bin.64,75.9436,73,1205
49_bin.68,26_bin.35,99.7747,1100,1205
49_bin.68,26_bin.9,75.4133,51,1205
49_bin.68,27_bin.15,75.3951,52,1205
49_bin.68,28_bin.46,75.932,72,1205
49_bin.68,28_bin.47,75.5956,52,1205
49_bin.68,29_bin.10,99.7191,1088,1205
49_bin.68,29_bin.22,75.206,71,1205
49_bin.68,29_bin.35,75.6167,53,1205
49_bin.68,29_bin.53,75.9817,71,1205
49_bin.68,31_bin.18,75.8432,74,1205
49_bin.68,31_bin.4,75.594,53,1205
49_bin.68,34_bin.2,76.2033,81,1205
49_bin.68,34_bin.7,99.5128,993,1205
49_bin.68,36_bin.22,76.2817,59,1205
49_bin.68,36_bin.32,99.5503,992,1205
49_bin.68,39_bin.46,76.0831,73,1205
49_bin.68,41_bin.32,75.5592,51,1205
49_bin.68,41_bin.35,76.0721,71,1205
49_bin.68,41_bin.37,99.753,1107,1205
49_bin.68,41_bin.38,78.0169,219,1205
49_bin.68,41_bin.76,75.7486,50,1205
49_bin.68,42_bin.21,75.3323,52,1205
49_bin.68,42_bin.6,75.893,71,1205
49_bin.68,43_bin.28,99.46,962,1205
49_bin.68,43_bin.34,76.0424,72,1205
49_bin.68,43_bin.39,75.9739,54,1205
49_bin.68,43_bin.59,75.4847,50,1205
49_bin.68,44_bin.27,99.6247,1060,1205
49_bin.68,44_bin.41,75.9827,68,1205
49_bin.68,44_bin.50,75.5981,53,1205
49_bin.68,46_bin.21,75.3497,52,1205
49_bin.68,46_bin.59,99.6988,1067,1205
49_bin.68,46_bin.73,75.1135,52,1205
49_bin.68,47_bin.13,75.1384,50,1205
49_bin.68,47_bin.61,76.1301,72,1205
49_bin.68,47_bin.64,99.3105,911,1205
49_bin.68,48_bin.65,76.1124,70,1205
49_bin.68,49_bin.68,100,1198,1205
49_bin.68,49_bin.94,75.8499,57,1205
49_bin.94,11_bin.53,78.2429,262,1043
49_bin.94,21_bin.10,78.352,324,1043
49_bin.94,21_bin.47,76.3127,178,1043
49_bin.94,22_bin.14,76.317,177,1043
49_bin.94,22_bin.5,78.2256,214,1043
49_bin.94,23_bin.50,76.2945,175,1043
49_bin.94,24_bin.42,76.1392,146,1043
49_bin.94,24_bin.63,76.2686,182,1043
49_bin.94,24_bin.64,78.4273,329,1043
49_bin.94,25_bin.7,75.2915,52,1043
49_bin.94,26_bin.35,75.6436,56,1043
49_bin.94,26_bin.9,76.2902,169,1043
49_bin.94,27_bin.15,76.279,185,1043
49_bin.94,28_bin.46,78.4901,329,1043
49_bin.94,28_bin.47,76.2727,181,1043
49_bin.94,29_bin.10,75.8537,54,1043
49_bin.94,29_bin.22,76.3241,205,1043
49_bin.94,29_bin.35,76.3235,180,1043
49_bin.94,29_bin.53,78.4132,315,1043
49_bin.94,31_bin.18,78.4165,330,1043
49_bin.94,31_bin.4,76.3227,183,1043
49_bin.94,32_bin.53,76.27,173,1043
49_bin.94,34_bin.28,76.2745,104,1043
49_bin.94,34_bin.29,76.2196,170,1043
49_bin.94,34_bin.2,78.5289,333,1043
49_bin.94,34_bin.7,75.9317,52,1043
49_bin.94,36_bin.22,78.2059,258,1043
49_bin.94,36_bin.39,76.368,174,1043
49_bin.94,37_bin.57,76.37,170,1043
49_bin.94,38_bin.9,76.294,176,1043
49_bin.94,39_bin.35,76.2679,175,1043
49_bin.94,39_bin.46,78.4843,313,1043
49_bin.94,41_bin.32,76.3001,175,1043
49_bin.94,41_bin.35,78.3733,331,1043
49_bin.94,41_bin.37,75.7231,59,1043
49_bin.94,41_bin.38,75.5445,50,1043
49_bin.94,41_bin.76,98.8428,741,1043
49_bin.94,42_bin.21,76.3523,168,1043
49_bin.94,42_bin.6,78.4982,330,1043
49_bin.94,43_bin.28,75.5641,52,1043
49_bin.94,43_bin.34,78.386,333,1043
49_bin.94,43_bin.39,99.1351,854,1043
49_bin.94,43_bin.59,76.3608,176,1043
49_bin.94,44_bin.27,75.8913,51,1043
49_bin.94,44_bin.41,78.4024,302,1043
49_bin.94,44_bin.50,76.3194,168,1043
49_bin.94,46_bin.21,76.4083,171,1043
49_bin.94,46_bin.56,99.0368,799,1043
49_bin.94,46_bin.59,75.8442,52,1043
49_bin.94,46_bin.73,76.106,162,1043
49_bin.94,47_bin.13,76.0948,153,1043
49_bin.94,47_bin.30,76.2641,158,1043
49_bin.94,47_bin.61,78.5538,327,1043
