Kegg_Module,Fullname,path,Level1,Level2,module_type
M00133,"M00133 Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Xenobiotics biodegradation,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Carbohydrate metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Energy metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Lipid metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Nucleotide metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Amino acid metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Glycan metabolism,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Metabolism of cofactors and vitamins,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of terpenoids and polyketides,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of other secondary metabolites,pathway
M00134,"M00134 Polyamine biosynthesis, arginine => ornithine => putrescine [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Xenobiotics biodegradation,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Carbohydrate metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Energy metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Lipid metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Nucleotide metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Amino acid metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Glycan metabolism,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Metabolism of cofactors and vitamins,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of terpenoids and polyketides,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of other secondary metabolites,pathway
M00135,"M00135 GABA biosynthesis, eukaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Xenobiotics biodegradation,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Carbohydrate metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Energy metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Lipid metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Nucleotide metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Amino acid metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Glycan metabolism,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Metabolism of cofactors and vitamins,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of terpenoids and polyketides,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Biosynthesis of other secondary metabolites,pathway
M00136,"M00136 GABA biosynthesis, prokaryotes, putrescine => GABA [PATH:map00330map01100]",map00330map01100,Polyamine biosynthesis,Xenobiotics biodegradation,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Carbohydrate metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Energy metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Lipid metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Nucleotide metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Amino acid metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Glycan metabolism,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Metabolism of cofactors and vitamins,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of terpenoids and polyketides,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of other secondary metabolites,pathway
M00137,"M00137 Flavanone biosynthesis, phenylalanine => naringenin [PATH:map00940map00941map01100map01110]",map00940map00941map01100map01110,Biosynthesis of phytochemical compounds,Xenobiotics biodegradation,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Carbohydrate metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Energy metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Lipid metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Nucleotide metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Amino acid metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Glycan metabolism,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Metabolism of cofactors and vitamins,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of terpenoids and polyketides,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of other secondary metabolites,pathway
M00138,"M00138 Flavonoid biosynthesis, naringenin => pelargonidin [PATH:map00941map01100map01110]",map00941map01100map01110,Biosynthesis of phytochemical compounds,Xenobiotics biodegradation,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00140,"M00140 C1-unit interconversion, prokaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00141,"M00141 C1-unit interconversion, eukaryotes [PATH:map00670map01240map01100]",map00670map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Carbohydrate metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Energy metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Lipid metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Nucleotide metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Amino acid metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Glycan metabolism,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Metabolism of cofactors and vitamins,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Biosynthesis of terpenoids and polyketides,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Biosynthesis of other secondary metabolites,pathway
M00142,"M00142 NADH:ubiquinone oxidoreductase, mitochondria [PATH:map00190]",map00190,ATP synthesis,Xenobiotics biodegradation,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Carbohydrate metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Energy metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Lipid metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Nucleotide metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Amino acid metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Glycan metabolism,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Metabolism of cofactors and vitamins,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Biosynthesis of terpenoids and polyketides,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Biosynthesis of other secondary metabolites,pathway
M00143,"M00143 NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria [PATH:map00190]",map00190,ATP synthesis,Xenobiotics biodegradation,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Carbohydrate metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Energy metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Lipid metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Nucleotide metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Amino acid metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Glycan metabolism,pathway
M00144,"M00144 NADH:quinone oxidoreductase, prokaryotes [PATH:map00190]",map00190,ATP synthesis,Metabolism of cofactors and vitamins,pathway
